source_paper_id,target_paper_id
15,5121.0
15,5122.0
15,5123.0
15,4705.0
15,5124.0
15,5125.0
15,5126.0
15,4711.0
15,5127.0
15,5128.0
15,5129.0
15,5130.0
15,4715.0
15,5131.0
15,4540.0
15,4541.0
15,5132.0
15,4542.0
15,5133.0
15,5134.0
15,5135.0
15,5136.0
15,5137.0
15,5138.0
15,4550.0
15,5139.0
15,4903.0
15,5140.0
15,5141.0
15,4720.0
15,5142.0
15,5143.0
16,5144.0
16,5145.0
16,5146.0
16,5137.0
16,5147.0
16,4696.0
16,5148.0
16,4620.0
16,5149.0
17,5150.0
17,4986.0
17,5151.0
17,5152.0
17,5153.0
17,5154.0
17,5155.0
17,1390.0
17,4998.0
17,5156.0
17,5004.0
17,5157.0
17,5158.0
17,5159.0
17,5160.0
17,5161.0
17,5012.0
17,5162.0
17,5163.0
17,5014.0
17,5164.0
17,5018.0
17,5165.0
17,5166.0
17,5167.0
17,5168.0
17,5169.0
17,5025.0
17,5026.0
17,5170.0
17,5028.0
17,5171.0
17,5029.0
17,5030.0
17,5172.0
17,5173.0
17,5174.0
17,5175.0
17,5035.0
17,5176.0
17,4588.0
17,5177.0
17,5037.0
17,4834.0
17,5178.0
17,5179.0
17,5038.0
17,5180.0
17,5181.0
17,5182.0
17,5183.0
17,5184.0
17,5185.0
17,5186.0
17,5187.0
17,5188.0
17,5118.0
17,5189.0
17,5190.0
18,5191.0
18,5192.0
18,5193.0
18,2725.0
18,5194.0
18,2934.0
18,2969.0
18,2979.0
18,5195.0
18,5196.0
18,5197.0
18,5198.0
18,5199.0
18,5200.0
18,5201.0
18,3216.0
18,3218.0
18,5202.0
18,5203.0
18,5204.0
18,5205.0
18,5206.0
18,5207.0
18,5208.0
18,5209.0
18,5210.0
18,5211.0
18,5212.0
18,5213.0
18,5214.0
18,5215.0
18,5216.0
18,5217.0
18,5218.0
18,5219.0
18,5220.0
18,5221.0
18,5222.0
18,5223.0
18,5224.0
18,5225.0
18,5226.0
18,5227.0
18,5228.0
18,5229.0
18,5230.0
18,5231.0
18,4374.0
18,5232.0
18,5233.0
18,4420.0
18,4427.0
18,5234.0
18,5235.0
18,5236.0
18,5237.0
18,5238.0
18,5239.0
18,5240.0
18,5241.0
18,5242.0
18,5243.0
18,5244.0
18,5245.0
18,4620.0
18,4524.0
18,5246.0
18,5247.0
18,5248.0
18,5249.0
18,5250.0
19,5251.0
19,5252.0
19,5253.0
19,5254.0
19,5255.0
19,5256.0
19,5257.0
19,5258.0
19,5259.0
19,5260.0
19,5261.0
19,5262.0
19,5263.0
19,5264.0
19,5265.0
19,5266.0
19,5267.0
19,5268.0
19,5269.0
19,5270.0
19,5271.0
19,5272.0
19,5273.0
19,5274.0
19,5275.0
19,5276.0
19,5277.0
19,5278.0
19,5279.0
19,5280.0
19,5281.0
19,5282.0
19,5283.0
19,5284.0
19,5285.0
19,5286.0
19,5287.0
19,5288.0
19,5289.0
19,5290.0
19,5291.0
19,5292.0
19,5293.0
19,5294.0
19,5295.0
19,5296.0
19,5297.0
19,5298.0
19,5299.0
19,5300.0
19,5301.0
19,5302.0
19,5303.0
19,5304.0
19,5305.0
19,5306.0
19,5307.0
19,5308.0
19,5309.0
19,5310.0
19,5311.0
19,5312.0
20,5313.0
20,5314.0
20,5315.0
20,5316.0
20,5317.0
20,5318.0
20,5319.0
20,5320.0
20,5321.0
20,5322.0
20,5323.0
20,5324.0
20,5325.0
20,5326.0
20,5327.0
20,5328.0
20,5329.0
20,5330.0
20,5331.0
20,5332.0
20,5333.0
20,5334.0
20,5335.0
20,5336.0
20,5337.0
20,5338.0
20,5339.0
20,5340.0
20,5341.0
20,5342.0
20,5343.0
20,5344.0
20,5345.0
20,5346.0
20,5347.0
20,5348.0
20,5349.0
20,5350.0
20,5351.0
20,5352.0
20,5353.0
20,5354.0
20,5355.0
20,5356.0
20,5357.0
20,5358.0
20,3426.0
20,5359.0
20,5360.0
20,5361.0
20,5362.0
20,5363.0
20,5364.0
20,5365.0
20,5366.0
20,5367.0
20,5368.0
20,5369.0
20,5370.0
20,5371.0
20,5372.0
20,5373.0
20,4696.0
20,4653.0
20,5374.0
20,5375.0
20,5376.0
20,5377.0
21,5378.0
21,5379.0
21,5380.0
21,2478.0
21,5381.0
21,5382.0
21,5383.0
21,3218.0
21,5384.0
21,5385.0
21,5386.0
21,5387.0
21,5388.0
21,5389.0
21,3827.0
21,4548.0
21,4586.0
21,5390.0
21,5391.0
21,5229.0
21,4692.0
21,5392.0
21,4300.0
21,5393.0
21,5394.0
21,5395.0
21,5396.0
21,5397.0
21,5398.0
21,5399.0
21,5400.0
21,5401.0
21,5402.0
21,5403.0
21,5404.0
21,5405.0
21,5406.0
21,5407.0
21,5408.0
21,5409.0
21,5410.0
21,5411.0
21,4719.0
21,5412.0
21,4620.0
21,4700.0
21,5413.0
21,5414.0
21,5415.0
21,5416.0
21,5118.0
22,531.0
22,5417.0
22,5418.0
22,2003.0
22,5419.0
22,5420.0
